"Participant.Public.ID","Participant.Private.ID","country","Rhythm","Harmony","groove","pleasure","MT","GMS","MS","EE","MR","SM","SR","BMRQ","gender","age"
"3ebpayor","10517382","denmark","4","4",15,8,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","4","2",1,36,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","4","3",63,0,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","4","1",67,1,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","1","4",10,4,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","1","2",61,39,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","1","3",33,17,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","1","1",35,18,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","2","4",24,31,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","2","2",37,16,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","2","3",32,51,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","2","1",15,31,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","3","4",76,37,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","3","2",68,20,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","3","3",41,36,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","3","1",85,22,47,117,19,15,19,17,15,85,"2",18
"3gyrja1q","10748379","chinese","4","4",72,71,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","4","2",77,64,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","4","3",78,35,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","4","1",68,68,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","1","4",72,77,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","1","2",72,79,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","1","3",69,74,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","1","1",81,78,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","2","4",25,72,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","2","2",67,81,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","2","3",78,32,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","2","1",72,80,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","3","4",68,74,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","3","2",74,73,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","3","3",72,84,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","3","1",73,73,27,104,19,18,18,19,20,94,"1",22
"3nion908","10615496","chinese","4","4",31,35,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","4","2",33,32,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","4","3",50,42,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","4","1",40,38,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","1","4",51,36,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","1","2",51,43,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","1","3",50,43,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","1","1",50,51,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","2","4",63,33,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","2","2",59,53,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","2","3",63,40,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","2","1",59,54,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","3","4",59,50,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","3","2",72,50,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","3","3",64,44,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","3","1",72,60,33,104,20,19,20,18,16,93,"2",24
"3vgzsb84","10621131","chinese","4","4",66,60,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","4","2",33,18,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","4","3",61,23,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","4","1",74,42,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","1","4",27,26,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","1","2",18,22,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","1","3",61,22,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","1","1",78,64,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","2","4",60,61,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","2","2",69,55,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","2","3",67,69,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","2","1",63,42,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","3","4",79,69,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","3","2",66,74,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","3","3",62,77,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","3","1",65,23,16,88,17,19,16,18,18,88,"1",20
"48gjzt2y","10454594","denmark","4","4",0,0,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","4","2",0,0,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","4","3",0,0,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","4","1",0,13,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","1","4",9,0,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","1","2",41,33,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","1","3",11,0,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","1","1",53,36,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","2","4",21,0,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","2","2",53,58,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","2","3",33,37,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","2","1",66,68,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","3","4",33,42,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","3","2",67,82,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","3","3",59,40,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","3","1",89,80,16,72,11,16,18,18,14,77,"1",23
"48uynabp","10615324","chinese","4","4",30,29,17,60,13,18,16,17,16,80,"2",19
"48uynabp","10615324","chinese","4","2",12,33,17,60,13,18,16,17,16,80,"2",19
"48uynabp","10615324","chinese","4","3",56,32,17,60,13,18,16,17,16,80,"2",19
"48uynabp","10615324","chinese","4","1",35,27,17,60,13,18,16,17,16,80,"2",19
"48uynabp","10615324","chinese","1","4",95,71,17,60,13,18,16,17,16,80,"2",19
"48uynabp","10615324","chinese","1","2",96,65,17,60,13,18,16,17,16,80,"2",19
"48uynabp","10615324","chinese","1","3",90,15,17,60,13,18,16,17,16,80,"2",19
"48uynabp","10615324","chinese","1","1",72,75,17,60,13,18,16,17,16,80,"2",19
"48uynabp","10615324","chinese","2","4",87,79,17,60,13,18,16,17,16,80,"2",19
"48uynabp","10615324","chinese","2","2",64,78,17,60,13,18,16,17,16,80,"2",19
"48uynabp","10615324","chinese","2","3",60,36,17,60,13,18,16,17,16,80,"2",19
"48uynabp","10615324","chinese","2","1",75,38,17,60,13,18,16,17,16,80,"2",19
"48uynabp","10615324","chinese","3","4",26,37,17,60,13,18,16,17,16,80,"2",19
"48uynabp","10615324","chinese","3","2",24,61,17,60,13,18,16,17,16,80,"2",19
"48uynabp","10615324","chinese","3","3",62,58,17,60,13,18,16,17,16,80,"2",19
"48uynabp","10615324","chinese","3","1",31,33,17,60,13,18,16,17,16,80,"2",19
"4omjmnly","10650496","denmark","4","4",0,0,10,30,8,16,17,15,11,67,"2",24
"4omjmnly","10650496","denmark","4","2",19,1,10,30,8,16,17,15,11,67,"2",24
"4omjmnly","10650496","denmark","4","3",27,0,10,30,8,16,17,15,11,67,"2",24
"4omjmnly","10650496","denmark","4","1",0,10,10,30,8,16,17,15,11,67,"2",24
"4omjmnly","10650496","denmark","1","4",44,2,10,30,8,16,17,15,11,67,"2",24
"4omjmnly","10650496","denmark","1","2",64,21,10,30,8,16,17,15,11,67,"2",24
"4omjmnly","10650496","denmark","1","3",66,65,10,30,8,16,17,15,11,67,"2",24
"4omjmnly","10650496","denmark","1","1",58,27,10,30,8,16,17,15,11,67,"2",24
"4omjmnly","10650496","denmark","2","4",52,70,10,30,8,16,17,15,11,67,"2",24
"4omjmnly","10650496","denmark","2","2",73,65,10,30,8,16,17,15,11,67,"2",24
"4omjmnly","10650496","denmark","2","3",30,61,10,30,8,16,17,15,11,67,"2",24
"4omjmnly","10650496","denmark","2","1",67,68,10,30,8,16,17,15,11,67,"2",24
"4omjmnly","10650496","denmark","3","4",79,72,10,30,8,16,17,15,11,67,"2",24
"4omjmnly","10650496","denmark","3","2",100,68,10,30,8,16,17,15,11,67,"2",24
"4omjmnly","10650496","denmark","3","3",79,33,10,30,8,16,17,15,11,67,"2",24
"4omjmnly","10650496","denmark","3","1",79,79,10,30,8,16,17,15,11,67,"2",24
"4uzwt11f","10747804","chinese","4","4",30,37,23,81,18,19,18,17,18,90,"1",21
"4uzwt11f","10747804","chinese","4","2",64,31,23,81,18,19,18,17,18,90,"1",21
"4uzwt11f","10747804","chinese","4","3",22,26,23,81,18,19,18,17,18,90,"1",21
"4uzwt11f","10747804","chinese","4","1",63,15,23,81,18,19,18,17,18,90,"1",21
"4uzwt11f","10747804","chinese","1","4",89,21,23,81,18,19,18,17,18,90,"1",21
"4uzwt11f","10747804","chinese","1","2",63,84,23,81,18,19,18,17,18,90,"1",21
"4uzwt11f","10747804","chinese","1","3",77,69,23,81,18,19,18,17,18,90,"1",21
"4uzwt11f","10747804","chinese","1","1",33,78,23,81,18,19,18,17,18,90,"1",21
"4uzwt11f","10747804","chinese","2","4",67,30,23,81,18,19,18,17,18,90,"1",21
"4uzwt11f","10747804","chinese","2","2",61,40,23,81,18,19,18,17,18,90,"1",21
"4uzwt11f","10747804","chinese","2","3",72,65,23,81,18,19,18,17,18,90,"1",21
"4uzwt11f","10747804","chinese","2","1",37,75,23,81,18,19,18,17,18,90,"1",21
"4uzwt11f","10747804","chinese","3","4",66,70,23,81,18,19,18,17,18,90,"1",21
"4uzwt11f","10747804","chinese","3","2",23,31,23,81,18,19,18,17,18,90,"1",21
"4uzwt11f","10747804","chinese","3","3",63,70,23,81,18,19,18,17,18,90,"1",21
"4uzwt11f","10747804","chinese","3","1",38,27,23,81,18,19,18,17,18,90,"1",21
"56ob2dop","10756680","chinese","4","4",30,35,15,82,17,18,17,18,18,88,"1",22
"56ob2dop","10756680","chinese","4","2",70,69,15,82,17,18,17,18,18,88,"1",22
"56ob2dop","10756680","chinese","4","3",100,30,15,82,17,18,17,18,18,88,"1",22
"56ob2dop","10756680","chinese","4","1",33,81,15,82,17,18,17,18,18,88,"1",22
"56ob2dop","10756680","chinese","1","4",32,12,15,82,17,18,17,18,18,88,"1",22
"56ob2dop","10756680","chinese","1","2",40,30,15,82,17,18,17,18,18,88,"1",22
"56ob2dop","10756680","chinese","1","3",19,30,15,82,17,18,17,18,18,88,"1",22
"56ob2dop","10756680","chinese","1","1",35,24,15,82,17,18,17,18,18,88,"1",22
"56ob2dop","10756680","chinese","2","4",63,23,15,82,17,18,17,18,18,88,"1",22
"56ob2dop","10756680","chinese","2","2",24,74,15,82,17,18,17,18,18,88,"1",22
"56ob2dop","10756680","chinese","2","3",19,70,15,82,17,18,17,18,18,88,"1",22
"56ob2dop","10756680","chinese","2","1",68,70,15,82,17,18,17,18,18,88,"1",22
"56ob2dop","10756680","chinese","3","4",27,68,15,82,17,18,17,18,18,88,"1",22
"56ob2dop","10756680","chinese","3","2",26,32,15,82,17,18,17,18,18,88,"1",22
"56ob2dop","10756680","chinese","3","3",30,77,15,82,17,18,17,18,18,88,"1",22
"56ob2dop","10756680","chinese","3","1",33,79,15,82,17,18,17,18,18,88,"1",22
"5diapoj8","10519261","denmark","4","4",8,31,27,92,19,17,17,20,16,89,"2",21
"5diapoj8","10519261","denmark","4","2",22,20,27,92,19,17,17,20,16,89,"2",21
"5diapoj8","10519261","denmark","4","3",0,16,27,92,19,17,17,20,16,89,"2",21
"5diapoj8","10519261","denmark","4","1",8,24,27,92,19,17,17,20,16,89,"2",21
"5diapoj8","10519261","denmark","1","4",29,16,27,92,19,17,17,20,16,89,"2",21
"5diapoj8","10519261","denmark","1","2",51,45,27,92,19,17,17,20,16,89,"2",21
"5diapoj8","10519261","denmark","1","3",29,36,27,92,19,17,17,20,16,89,"2",21
"5diapoj8","10519261","denmark","1","1",56,39,27,92,19,17,17,20,16,89,"2",21
"5diapoj8","10519261","denmark","2","4",27,43,27,92,19,17,17,20,16,89,"2",21
"5diapoj8","10519261","denmark","2","2",62,61,27,92,19,17,17,20,16,89,"2",21
"5diapoj8","10519261","denmark","2","3",61,41,27,92,19,17,17,20,16,89,"2",21
"5diapoj8","10519261","denmark","2","1",87,69,27,92,19,17,17,20,16,89,"2",21
"5diapoj8","10519261","denmark","3","4",40,39,27,92,19,17,17,20,16,89,"2",21
"5diapoj8","10519261","denmark","3","2",66,64,27,92,19,17,17,20,16,89,"2",21
"5diapoj8","10519261","denmark","3","3",44,59,27,92,19,17,17,20,16,89,"2",21
"5diapoj8","10519261","denmark","3","1",65,84,27,92,19,17,17,20,16,89,"2",21
"5fcrybra","10437313","denmark","4","4",14,56,11,45,14,19,19,20,15,87,"2",24
"5fcrybra","10437313","denmark","4","2",14,42,11,45,14,19,19,20,15,87,"2",24
"5fcrybra","10437313","denmark","4","3",68,61,11,45,14,19,19,20,15,87,"2",24
"5fcrybra","10437313","denmark","4","1",22,62,11,45,14,19,19,20,15,87,"2",24
"5fcrybra","10437313","denmark","1","4",2,3,11,45,14,19,19,20,15,87,"2",24
"5fcrybra","10437313","denmark","1","2",74,60,11,45,14,19,19,20,15,87,"2",24
"5fcrybra","10437313","denmark","1","3",60,6,11,45,14,19,19,20,15,87,"2",24
"5fcrybra","10437313","denmark","1","1",45,37,11,45,14,19,19,20,15,87,"2",24
"5fcrybra","10437313","denmark","2","4",27,12,11,45,14,19,19,20,15,87,"2",24
"5fcrybra","10437313","denmark","2","2",80,61,11,45,14,19,19,20,15,87,"2",24
"5fcrybra","10437313","denmark","2","3",61,18,11,45,14,19,19,20,15,87,"2",24
"5fcrybra","10437313","denmark","2","1",60,71,11,45,14,19,19,20,15,87,"2",24
"5fcrybra","10437313","denmark","3","4",60,2,11,45,14,19,19,20,15,87,"2",24
"5fcrybra","10437313","denmark","3","2",71,75,11,45,14,19,19,20,15,87,"2",24
"5fcrybra","10437313","denmark","3","3",76,59,11,45,14,19,19,20,15,87,"2",24
"5fcrybra","10437313","denmark","3","1",81,86,11,45,14,19,19,20,15,87,"2",24
"5gnis5rm","10695598","denmark","4","4",14,12,23,84,14,18,20,18,16,86,"2",22
"5gnis5rm","10695598","denmark","4","2",37,36,23,84,14,18,20,18,16,86,"2",22
"5gnis5rm","10695598","denmark","4","3",0,49,23,84,14,18,20,18,16,86,"2",22
"5gnis5rm","10695598","denmark","4","1",50,44,23,84,14,18,20,18,16,86,"2",22
"5gnis5rm","10695598","denmark","1","4",28,31,23,84,14,18,20,18,16,86,"2",22
"5gnis5rm","10695598","denmark","1","2",17,0,23,84,14,18,20,18,16,86,"2",22
"5gnis5rm","10695598","denmark","1","3",45,29,23,84,14,18,20,18,16,86,"2",22
"5gnis5rm","10695598","denmark","1","1",0,53,23,84,14,18,20,18,16,86,"2",22
"5gnis5rm","10695598","denmark","2","4",58,33,23,84,14,18,20,18,16,86,"2",22
"5gnis5rm","10695598","denmark","2","2",89,57,23,84,14,18,20,18,16,86,"2",22
"5gnis5rm","10695598","denmark","2","3",30,44,23,84,14,18,20,18,16,86,"2",22
"5gnis5rm","10695598","denmark","2","1",58,65,23,84,14,18,20,18,16,86,"2",22
"5gnis5rm","10695598","denmark","3","4",70,50,23,84,14,18,20,18,16,86,"2",22
"5gnis5rm","10695598","denmark","3","2",72,79,23,84,14,18,20,18,16,86,"2",22
"5gnis5rm","10695598","denmark","3","3",57,74,23,84,14,18,20,18,16,86,"2",22
"5gnis5rm","10695598","denmark","3","1",74,59,23,84,14,18,20,18,16,86,"2",22
"5or72we9","10758999","chinese","4","4",33,23,14,60,18,18,19,15,14,84,"1",23
"5or72we9","10758999","chinese","4","2",37,38,14,60,18,18,19,15,14,84,"1",23
"5or72we9","10758999","chinese","4","3",34,32,14,60,18,18,19,15,14,84,"1",23
"5or72we9","10758999","chinese","4","1",30,32,14,60,18,18,19,15,14,84,"1",23
"5or72we9","10758999","chinese","1","4",55,39,14,60,18,18,19,15,14,84,"1",23
"5or72we9","10758999","chinese","1","2",66,54,14,60,18,18,19,15,14,84,"1",23
"5or72we9","10758999","chinese","1","3",62,54,14,60,18,18,19,15,14,84,"1",23
"5or72we9","10758999","chinese","1","1",57,73,14,60,18,18,19,15,14,84,"1",23
"5or72we9","10758999","chinese","2","4",58,32,14,60,18,18,19,15,14,84,"1",23
"5or72we9","10758999","chinese","2","2",42,70,14,60,18,18,19,15,14,84,"1",23
"5or72we9","10758999","chinese","2","3",69,64,14,60,18,18,19,15,14,84,"1",23
"5or72we9","10758999","chinese","2","1",80,80,14,60,18,18,19,15,14,84,"1",23
"5or72we9","10758999","chinese","3","4",64,34,14,60,18,18,19,15,14,84,"1",23
"5or72we9","10758999","chinese","3","2",85,68,14,60,18,18,19,15,14,84,"1",23
"5or72we9","10758999","chinese","3","3",84,68,14,60,18,18,19,15,14,84,"1",23
"5or72we9","10758999","chinese","3","1",84,84,14,60,18,18,19,15,14,84,"1",23
"5p9aw3vz","10615285","chinese","4","4",31,27,8,42,17,20,20,18,18,93,"1",24
"5p9aw3vz","10615285","chinese","4","2",67,31,8,42,17,20,20,18,18,93,"1",24
"5p9aw3vz","10615285","chinese","4","3",63,33,8,42,17,20,20,18,18,93,"1",24
"5p9aw3vz","10615285","chinese","4","1",44,26,8,42,17,20,20,18,18,93,"1",24
"5p9aw3vz","10615285","chinese","1","4",28,37,8,42,17,20,20,18,18,93,"1",24
"5p9aw3vz","10615285","chinese","1","2",18,35,8,42,17,20,20,18,18,93,"1",24
"5p9aw3vz","10615285","chinese","1","3",37,38,8,42,17,20,20,18,18,93,"1",24
"5p9aw3vz","10615285","chinese","1","1",26,17,8,42,17,20,20,18,18,93,"1",24
"5p9aw3vz","10615285","chinese","2","4",69,31,8,42,17,20,20,18,18,93,"1",24
"5p9aw3vz","10615285","chinese","2","2",81,76,8,42,17,20,20,18,18,93,"1",24
"5p9aw3vz","10615285","chinese","2","3",82,65,8,42,17,20,20,18,18,93,"1",24
"5p9aw3vz","10615285","chinese","2","1",86,59,8,42,17,20,20,18,18,93,"1",24
"5p9aw3vz","10615285","chinese","3","4",25,23,8,42,17,20,20,18,18,93,"1",24
"5p9aw3vz","10615285","chinese","3","2",78,77,8,42,17,20,20,18,18,93,"1",24
"5p9aw3vz","10615285","chinese","3","3",34,30,8,42,17,20,20,18,18,93,"1",24
"5p9aw3vz","10615285","chinese","3","1",85,61,8,42,17,20,20,18,18,93,"1",24
"5zt3znaj","10618165","chinese","4","4",71,53,22,86,16,19,17,17,17,86,"1",22
"5zt3znaj","10618165","chinese","4","2",65,40,22,86,16,19,17,17,17,86,"1",22
"5zt3znaj","10618165","chinese","4","3",55,54,22,86,16,19,17,17,17,86,"1",22
"5zt3znaj","10618165","chinese","4","1",62,55,22,86,16,19,17,17,17,86,"1",22
"5zt3znaj","10618165","chinese","1","4",61,56,22,86,16,19,17,17,17,86,"1",22
"5zt3znaj","10618165","chinese","1","2",54,61,22,86,16,19,17,17,17,86,"1",22
"5zt3znaj","10618165","chinese","1","3",59,19,22,86,16,19,17,17,17,86,"1",22
"5zt3znaj","10618165","chinese","1","1",37,19,22,86,16,19,17,17,17,86,"1",22
"5zt3znaj","10618165","chinese","2","4",46,56,22,86,16,19,17,17,17,86,"1",22
"5zt3znaj","10618165","chinese","2","2",59,58,22,86,16,19,17,17,17,86,"1",22
"5zt3znaj","10618165","chinese","2","3",62,57,22,86,16,19,17,17,17,86,"1",22
"5zt3znaj","10618165","chinese","2","1",65,42,22,86,16,19,17,17,17,86,"1",22
"5zt3znaj","10618165","chinese","3","4",70,38,22,86,16,19,17,17,17,86,"1",22
"5zt3znaj","10618165","chinese","3","2",83,26,22,86,16,19,17,17,17,86,"1",22
"5zt3znaj","10618165","chinese","3","3",94,66,22,86,16,19,17,17,17,86,"1",22
"5zt3znaj","10618165","chinese","3","1",57,58,22,86,16,19,17,17,17,86,"1",22
"60v9i74x","10620924","chinese","4","4",22,20,16,55,16,17,16,18,16,83,"2",21
"60v9i74x","10620924","chinese","4","2",17,23,16,55,16,17,16,18,16,83,"2",21
"60v9i74x","10620924","chinese","4","3",43,15,16,55,16,17,16,18,16,83,"2",21
"60v9i74x","10620924","chinese","4","1",34,24,16,55,16,17,16,18,16,83,"2",21
"60v9i74x","10620924","chinese","1","4",25,29,16,55,16,17,16,18,16,83,"2",21
"60v9i74x","10620924","chinese","1","2",40,66,16,55,16,17,16,18,16,83,"2",21
"60v9i74x","10620924","chinese","1","3",63,57,16,55,16,17,16,18,16,83,"2",21
"60v9i74x","10620924","chinese","1","1",26,57,16,55,16,17,16,18,16,83,"2",21
"60v9i74x","10620924","chinese","2","4",57,33,16,55,16,17,16,18,16,83,"2",21
"60v9i74x","10620924","chinese","2","2",68,62,16,55,16,17,16,18,16,83,"2",21
"60v9i74x","10620924","chinese","2","3",39,43,16,55,16,17,16,18,16,83,"2",21
"60v9i74x","10620924","chinese","2","1",34,44,16,55,16,17,16,18,16,83,"2",21
"60v9i74x","10620924","chinese","3","4",34,63,16,55,16,17,16,18,16,83,"2",21
"60v9i74x","10620924","chinese","3","2",70,45,16,55,16,17,16,18,16,83,"2",21
"60v9i74x","10620924","chinese","3","3",67,59,16,55,16,17,16,18,16,83,"2",21
"60v9i74x","10620924","chinese","3","1",42,66,16,55,16,17,16,18,16,83,"2",21
"62u69ewj","10615414","chinese","4","4",82,76,26,83,18,17,15,16,18,84,"1",22
"62u69ewj","10615414","chinese","4","2",66,96,26,83,18,17,15,16,18,84,"1",22
"62u69ewj","10615414","chinese","4","3",83,77,26,83,18,17,15,16,18,84,"1",22
"62u69ewj","10615414","chinese","4","1",72,75,26,83,18,17,15,16,18,84,"1",22
"62u69ewj","10615414","chinese","1","4",86,59,26,83,18,17,15,16,18,84,"1",22
"62u69ewj","10615414","chinese","1","2",80,88,26,83,18,17,15,16,18,84,"1",22
"62u69ewj","10615414","chinese","1","3",73,74,26,83,18,17,15,16,18,84,"1",22
"62u69ewj","10615414","chinese","1","1",82,83,26,83,18,17,15,16,18,84,"1",22
"62u69ewj","10615414","chinese","2","4",75,83,26,83,18,17,15,16,18,84,"1",22
"62u69ewj","10615414","chinese","2","2",84,92,26,83,18,17,15,16,18,84,"1",22
"62u69ewj","10615414","chinese","2","3",90,76,26,83,18,17,15,16,18,84,"1",22
"62u69ewj","10615414","chinese","2","1",68,77,26,83,18,17,15,16,18,84,"1",22
"62u69ewj","10615414","chinese","3","4",75,85,26,83,18,17,15,16,18,84,"1",22
"62u69ewj","10615414","chinese","3","2",93,83,26,83,18,17,15,16,18,84,"1",22
"62u69ewj","10615414","chinese","3","3",95,72,26,83,18,17,15,16,18,84,"1",22
"62u69ewj","10615414","chinese","3","1",90,75,26,83,18,17,15,16,18,84,"1",22
"6daw4r1k","10560563","denmark","4","4",0,0,28,90,14,17,18,16,17,82,"2",24
"6daw4r1k","10560563","denmark","4","2",14,12,28,90,14,17,18,16,17,82,"2",24
"6daw4r1k","10560563","denmark","4","3",0,0,28,90,14,17,18,16,17,82,"2",24
"6daw4r1k","10560563","denmark","4","1",0,0,28,90,14,17,18,16,17,82,"2",24
"6daw4r1k","10560563","denmark","1","4",30,20,28,90,14,17,18,16,17,82,"2",24
"6daw4r1k","10560563","denmark","1","2",23,38,28,90,14,17,18,16,17,82,"2",24
"6daw4r1k","10560563","denmark","1","3",14,53,28,90,14,17,18,16,17,82,"2",24
"6daw4r1k","10560563","denmark","1","1",20,23,28,90,14,17,18,16,17,82,"2",24
