"Participant.Public.ID","Participant.Private.ID","country","rhythm","wSI","groove","pleasure","MT","GMS","MS","EE","MR","SM","SR","BMRQ","gender","age"
"b2pdb80h","10608763","denmark","20",69,56,56,18,74,8,17,13,20,16,74,"2",23
"b2pdb80h","10608763","denmark","15",50,56,80,18,74,8,17,13,20,16,74,"2",23
"b5o609nw","10621206","chinese","8",24,79,37,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","17",59,40,80,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","12",40,66,69,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","24",85,27,76,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","1",0,79,74,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","21",74,67,69,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","16",54,27,29,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","18",62,77,74,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","2",4,71,45,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","4",10,54,68,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","22",76,71,72,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","5",13,69,85,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","3",8,64,68,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","19",65,69,67,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","10",32,62,82,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","13",42,35,33,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","20",69,63,70,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","14",44,30,70,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","23",82,60,92,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","6",18,70,28,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","9",27,66,66,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","7",22,73,58,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","15",50,42,69,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","11",35,73,63,24,71,16,18,17,18,16,85,"1",20
"be4mw42h","10436128","denmark","17",59,65,33,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","22",76,57,46,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","6",18,14,39,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","8",24,98,70,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","4",10,30,41,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","10",32,62,64,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","24",85,5,0,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","9",27,68,61,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","5",13,64,63,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","7",22,77,96,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","12",40,58,61,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","21",74,34,58,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","23",82,39,57,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","13",42,100,84,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","14",44,100,100,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","16",54,56,66,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","15",50,69,46,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","3",8,58,43,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","1",0,70,43,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","2",4,82,54,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","11",35,80,76,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","20",69,74,47,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","18",62,71,56,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","19",65,57,43,29,67,17,19,16,19,19,90,"2",30
"beh78otz","10775055","chinese","7",22,56,86,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","2",4,55,42,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","15",50,49,29,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","21",74,1,10,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","22",76,3,23,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","9",27,70,66,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","23",82,40,56,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","4",10,20,25,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","24",85,22,31,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","6",18,21,64,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","12",40,31,58,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","20",69,24,22,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","14",44,93,82,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","10",32,71,64,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","8",24,74,55,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","5",13,79,62,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","17",59,63,55,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","18",62,12,21,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","19",65,45,62,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","1",0,18,44,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","16",54,86,85,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","13",42,99,99,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","3",8,19,49,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","11",35,80,97,32,111,19,20,20,18,19,96,"2",24
"bgrokfi7","10615319","chinese","3",8,32,11,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","4",10,3,37,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","2",4,45,31,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","9",27,35,22,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","18",62,29,42,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","21",74,39,34,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","20",69,18,31,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","7",22,53,35,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","15",50,32,33,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","16",54,68,34,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","23",82,72,34,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","22",76,43,36,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","6",18,80,15,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","12",40,75,51,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","10",32,20,52,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","1",0,19,9,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","11",35,34,38,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","19",65,34,34,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","5",13,100,32,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","13",42,71,45,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","24",85,4,14,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","17",59,30,38,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","14",44,22,41,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","8",24,81,31,16,50,13,16,15,18,14,76,"1",24
"brbia97p","10389676","denmark","14",44,76,58,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","9",27,57,55,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","21",74,23,38,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","3",8,71,59,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","19",65,33,42,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","6",18,27,43,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","17",59,57,40,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","18",62,42,63,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","22",76,25,23,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","13",42,66,66,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","15",50,19,42,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","8",24,72,62,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","7",22,38,44,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","16",54,58,62,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","1",0,34,14,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","5",13,55,51,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","20",69,53,32,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","4",10,58,57,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","12",40,76,58,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","11",35,92,77,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","24",85,21,28,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","2",4,48,49,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","23",82,32,37,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","10",32,78,56,20,51,7,16,14,12,14,63,"1",23
"byqbbnza","10615338","chinese","14",44,73,78,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","22",76,62,41,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","23",82,35,70,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","15",50,33,55,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","18",62,31,58,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","20",69,58,70,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","19",65,71,40,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","2",4,26,75,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","13",42,60,77,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","17",59,33,63,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","16",54,58,29,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","1",0,8,41,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","24",85,27,20,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","12",40,71,68,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","6",18,25,70,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","9",27,38,60,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","4",10,23,40,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","11",35,34,67,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","21",74,70,35,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","7",22,39,89,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","3",8,61,77,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","10",32,62,66,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","5",13,37,37,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","8",24,65,85,19,62,18,18,16,15,16,83,"2",24
"bzdu2xjb","10615337","chinese","10",32,93,84,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","19",65,73,83,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","23",82,85,79,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","15",50,87,88,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","8",24,91,85,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","24",85,57,64,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","16",54,79,89,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","5",13,95,86,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","2",4,80,92,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","4",10,66,82,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","22",76,84,80,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","14",44,88,94,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","6",18,89,79,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","9",27,88,89,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","11",35,83,87,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","3",8,77,83,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","18",62,94,93,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","17",59,83,81,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","13",42,91,79,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","12",40,85,89,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","1",0,82,87,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","7",22,77,78,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","21",74,93,83,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","20",69,71,84,32,93,17,20,17,18,16,88,"1",22
"c9nswen7","10610624","chinese","10",32,85,88,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","3",8,89,85,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","15",50,50,45,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","4",10,95,59,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","13",42,82,74,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","17",59,68,97,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","1",0,100,62,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","24",85,100,56,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","8",24,44,60,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","7",22,100,83,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","20",69,39,41,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","18",62,28,36,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","21",74,23,25,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","6",18,74,75,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","16",54,68,88,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","19",65,62,89,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","5",13,88,97,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","22",76,43,43,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","11",35,46,48,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","2",4,42,75,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","12",40,83,86,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","14",44,100,100,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","9",27,32,42,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","23",82,54,33,23,90,20,18,16,20,20,94,"2",22
"chbcgzcr","10710769","denmark","8",24,10,75,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","24",85,73,0,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","18",62,15,11,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","3",8,85,81,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","15",50,23,66,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","2",4,80,77,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","16",54,86,66,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","13",42,71,100,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","21",74,10,14,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","10",32,68,63,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","5",13,18,37,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","4",10,94,6,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","22",76,7,24,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","14",44,79,33,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","23",82,12,8,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","6",18,90,34,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","17",59,63,63,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","20",69,87,86,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","11",35,17,79,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","7",22,42,58,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","9",27,30,66,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","19",65,7,69,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","12",40,81,22,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","1",0,0,0,8,45,14,20,16,15,13,78,"2",25
"co4fiw6q","10522963","denmark","21",74,21,23,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","19",65,32,22,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","2",4,15,54,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","23",82,13,35,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","22",76,20,36,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","16",54,58,37,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","8",24,23,43,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","9",27,18,27,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","14",44,31,59,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","12",40,18,34,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","5",13,34,38,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","7",22,11,36,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","11",35,46,33,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","15",50,3,11,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","18",62,5,29,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","6",18,29,20,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","24",85,0,27,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","20",69,0,39,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","13",42,28,42,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","10",32,25,60,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","1",0,0,0,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","4",10,57,3,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","3",8,43,20,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","17",59,57,35,31,51,4,14,11,15,10,54,"2",27
"cteqcliz","10615469","chinese","13",42,72,67,13,53,18,17,18,19,18,90,"2",21
"cteqcliz","10615469","chinese","22",76,71,68,13,53,18,17,18,19,18,90,"2",21
"cteqcliz","10615469","chinese","7",22,66,79,13,53,18,17,18,19,18,90,"2",21
"cteqcliz","10615469","chinese","21",74,72,23,13,53,18,17,18,19,18,90,"2",21
"cteqcliz","10615469","chinese","14",44,80,74,13,53,18,17,18,19,18,90,"2",21
"cteqcliz","10615469","chinese","9",27,66,68,13,53,18,17,18,19,18,90,"2",21
"cteqcliz","10615469","chinese","12",40,71,75,13,53,18,17,18,19,18,90,"2",21
"cteqcliz","10615469","chinese","1",0,77,15,13,53,18,17,18,19,18,90,"2",21
"cteqcliz","10615469","chinese","5",13,87,18,13,53,18,17,18,19,18,90,"2",21
"cteqcliz","10615469","chinese","23",82,75,70,13,53,18,17,18,19,18,90,"2",21
"cteqcliz","10615469","chinese","11",35,85,34,13,53,18,17,18,19,18,90,"2",21
"cteqcliz","10615469","chinese","16",54,74,68,13,53,18,17,18,19,18,90,"2",21
"cteqcliz","10615469","chinese","17",59,71,20,13,53,18,17,18,19,18,90,"2",21
"cteqcliz","10615469","chinese","24",85,79,68,13,53,18,17,18,19,18,90,"2",21
"cteqcliz","10615469","chinese","6",18,69,29,13,53,18,17,18,19,18,90,"2",21
"cteqcliz","10615469","chinese","3",8,71,20,13,53,18,17,18,19,18,90,"2",21
"cteqcliz","10615469","chinese","15",50,82,77,13,53,18,17,18,19,18,90,"2",21
"cteqcliz","10615469","chinese","20",69,63,63,13,53,18,17,18,19,18,90,"2",21
"cteqcliz","10615469","chinese","19",65,63,70,13,53,18,17,18,19,18,90,"2",21
"cteqcliz","10615469","chinese","2",4,74,31,13,53,18,17,18,19,18,90,"2",21
"cteqcliz","10615469","chinese","18",62,61,23,13,53,18,17,18,19,18,90,"2",21
"cteqcliz","10615469","chinese","10",32,71,14,13,53,18,17,18,19,18,90,"2",21
"cteqcliz","10615469","chinese","8",24,73,72,13,53,18,17,18,19,18,90,"2",21
"cteqcliz","10615469","chinese","4",10,73,75,13,53,18,17,18,19,18,90,"2",21
"cxl243wk","10520254","denmark","8",24,60,80,15,55,15,18,16,18,12,79,"2",22
"cxl243wk","10520254","denmark","22",76,35,93,15,55,15,18,16,18,12,79,"2",22
"cxl243wk","10520254","denmark","13",42,100,100,15,55,15,18,16,18,12,79,"2",22
"cxl243wk","10520254","denmark","11",35,100,73,15,55,15,18,16,18,12,79,"2",22
"cxl243wk","10520254","denmark","12",40,99,92,15,55,15,18,16,18,12,79,"2",22
"cxl243wk","10520254","denmark","2",4,65,37,15,55,15,18,16,18,12,79,"2",22
"cxl243wk","10520254","denmark","5",13,81,59,15,55,15,18,16,18,12,79,"2",22
"cxl243wk","10520254","denmark","23",82,13,59,15,55,15,18,16,18,12,79,"2",22
"cxl243wk","10520254","denmark","10",32,40,56,15,55,15,18,16,18,12,79,"2",22
"cxl243wk","10520254","denmark","16",54,61,92,15,55,15,18,16,18,12,79,"2",22
"cxl243wk","10520254","denmark","9",27,84,71,15,55,15,18,16,18,12,79,"2",22
"cxl243wk","10520254","denmark","21",74,58,76,15,55,15,18,16,18,12,79,"2",22
"cxl243wk","10520254","denmark","24",85,0,36,15,55,15,18,16,18,12,79,"2",22
"cxl243wk","10520254","denmark","15",50,100,74,15,55,15,18,16,18,12,79,"2",22
"cxl243wk","10520254","denmark","3",8,84,100,15,55,15,18,16,18,12,79,"2",22
"cxl243wk","10520254","denmark","1",0,6,0,15,55,15,18,16,18,12,79,"2",22
"cxl243wk","10520254","denmark","7",22,76,62,15,55,15,18,16,18,12,79,"2",22
"cxl243wk","10520254","denmark","14",44,100,100,15,55,15,18,16,18,12,79,"2",22
"cxl243wk","10520254","denmark","4",10,100,100,15,55,15,18,16,18,12,79,"2",22
"cxl243wk","10520254","denmark","19",65,83,25,15,55,15,18,16,18,12,79,"2",22
"cxl243wk","10520254","denmark","6",18,67,77,15,55,15,18,16,18,12,79,"2",22
"cxl243wk","10520254","denmark","18",62,84,60,15,55,15,18,16,18,12,79,"2",22
"cxl243wk","10520254","denmark","20",69,33,69,15,55,15,18,16,18,12,79,"2",22
"cxl243wk","10520254","denmark","17",59,81,100,15,55,15,18,16,18,12,79,"2",22
"d0kkqzxx","10436316","denmark","17",59,100,57,10,51,11,18,19,20,15,83,"2",27
